"","subID","critRT","block","Trial","Resp","RT","ACC","rewType","congruent","taskSwitch","group","condition"
"8675",109,990,6,35,3,527,0,"Reward4","incongruent",1,"OA","baseline"
"8676",109,990,6,36,4,1015,1,"Reward4","incongruent",0,"OA","baseline"
"8677",109,990,6,37,4,1047,1,"Reward4","incongruent",1,"OA","baseline"
"8678",109,990,6,38,4,1735,0,"Reward1","congruent",1,"OA","baseline"
"8679",109,990,6,39,NA,0,0,"Reward1","incongruent",1,"OA","baseline"
"8680",109,990,6,40,4,675,0,"Reward2","incongruent",0,"OA","baseline"
"8681",109,990,6,41,3,578,1,"Reward2","congruent",1,"OA","baseline"
"8682",109,990,6,42,4,790,1,"Reward2","congruent",0,"OA","baseline"
"8683",109,990,6,43,4,1177,1,"Reward1","incongruent",1,"OA","baseline"
"8684",109,990,6,44,4,1570,0,"Reward4","incongruent",1,"OA","baseline"
"8685",109,990,6,45,3,1987,1,"Reward4","congruent",1,"OA","baseline"
"8686",109,990,6,46,3,1824,0,"Reward2","incongruent",0,"OA","baseline"
"8687",109,990,6,47,4,1723,0,"Reward1","congruent",0,"OA","baseline"
"8688",109,990,6,48,4,604,1,"Reward1","congruent",1,"OA","baseline"
"8689",109,990,6,49,NA,0,0,"Reward4","incongruent",0,"OA","baseline"
"8690",109,990,6,50,4,813,1,"Reward2","congruent",1,"OA","baseline"
"8691",109,990,6,51,3,1629,0,"Reward2","congruent",0,"OA","baseline"
"8692",109,990,6,52,4,894,1,"Reward4","incongruent",1,"OA","baseline"
"8693",109,990,6,53,3,1214,0,"Reward2","incongruent",1,"OA","baseline"
"8694",109,990,6,54,NA,0,0,"Reward4","congruent",0,"OA","baseline"
"8695",109,990,6,55,3,1435,1,"Reward4","congruent",1,"OA","baseline"
"8696",109,990,6,56,4,1355,1,"Reward1","congruent",0,"OA","baseline"
"8697",109,990,6,57,NA,0,0,"Reward2","congruent",0,"OA","baseline"
"8698",109,990,6,58,3,1545,1,"Reward2","incongruent",0,"OA","baseline"
"8699",109,990,6,59,NA,0,0,"Reward2","incongruent",1,"OA","baseline"
"8700",109,990,6,60,4,1027,1,"Reward1","congruent",0,"OA","baseline"
"8701",109,990,6,61,4,1062,1,"Reward2","congruent",1,"OA","baseline"
"8702",109,990,6,62,3,1868,1,"Reward4","congruent",0,"OA","baseline"
"8703",109,990,6,63,4,857,1,"Reward4","congruent",0,"OA","baseline"
"8704",109,990,6,64,3,775,1,"Reward2","congruent",0,"OA","baseline"
"8705",109,990,6,65,4,1503,1,"Reward1","congruent",1,"OA","baseline"
"8706",109,990,6,66,3,1199,1,"Reward1","congruent",0,"OA","baseline"
"8707",109,990,6,67,4,835,1,"Reward4","congruent",0,"OA","baseline"
"8708",109,990,6,68,4,764,1,"Reward2","incongruent",1,"OA","baseline"
"8709",109,990,6,69,4,1408,1,"Reward4","incongruent",0,"OA","baseline"
"8710",109,990,6,70,4,1063,1,"Reward1","congruent",1,"OA","baseline"
"8711",109,990,6,71,4,1347,1,"Reward1","incongruent",1,"OA","baseline"
"8712",109,990,6,72,4,1401,0,"Reward2","incongruent",0,"OA","baseline"
"8713",109,990,6,73,4,1575,1,"Reward1","congruent",0,"OA","baseline"
"8714",109,990,6,74,4,772,1,"Reward2","incongruent",0,"OA","baseline"
"8715",109,990,6,75,3,1152,1,"Reward2","congruent",1,"OA","baseline"
"8716",109,990,6,76,4,1301,1,"Reward2","incongruent",1,"OA","baseline"
"8717",109,990,6,77,3,1823,1,"Reward1","congruent",0,"OA","baseline"
"8718",109,990,6,78,3,1487,1,"Reward1","congruent",0,"OA","baseline"
"8719",109,990,6,79,3,1523,1,"Reward4","congruent",1,"OA","baseline"
"8720",109,990,6,80,3,1052,1,"Reward2","incongruent",1,"OA","baseline"
"8721",109,990,6,81,4,1673,1,"Reward2","incongruent",0,"OA","baseline"
"8722",109,990,6,82,3,1345,0,"Reward2","congruent",1,"OA","baseline"
"8723",109,990,6,83,3,1507,0,"Reward1","incongruent",0,"OA","baseline"
"8724",109,990,6,84,4,1336,1,"Reward1","incongruent",1,"OA","baseline"
"8725",109,990,6,85,4,1203,1,"Reward2","incongruent",1,"OA","baseline"
"8726",109,990,6,86,4,770,0,"Reward4","incongruent",0,"OA","baseline"
"8727",109,990,6,87,3,756,1,"Reward2","congruent",0,"OA","baseline"
"8728",109,990,6,88,3,1309,1,"Reward1","incongruent",1,"OA","baseline"
"8729",109,990,6,89,3,778,1,"Reward1","congruent",1,"OA","baseline"
"8730",109,990,6,90,4,806,1,"Reward4","congruent",1,"OA","baseline"
"8731",109,990,6,91,3,1010,0,"Reward4","incongruent",1,"OA","baseline"
"8732",109,990,6,92,4,621,1,"Reward2","congruent",1,"OA","baseline"
"8733",109,990,6,93,4,752,1,"Reward1","incongruent",0,"OA","baseline"
"8734",109,990,6,94,3,983,1,"Reward4","incongruent",0,"OA","baseline"
"8735",109,990,6,95,3,1310,1,"Reward1","incongruent",0,"OA","baseline"
"8736",109,990,6,96,3,597,1,"Reward4","incongruent",1,"OA","baseline"
"8737",111,943,6,1,3,1184,1,"Reward4","congruent",0,"OA","baseline"
"8738",111,943,6,2,3,1093,1,"Reward2","incongruent",1,"OA","baseline"
"8739",111,943,6,3,3,1437,1,"Reward1","congruent",1,"OA","baseline"
"8740",111,943,6,4,4,1122,1,"Reward1","incongruent",1,"OA","baseline"
"8741",111,943,6,5,4,1524,1,"Reward4","congruent",1,"OA","baseline"
"8742",111,943,6,6,4,959,1,"Reward2","congruent",0,"OA","baseline"
"8743",111,943,6,7,3,1315,1,"Reward1","congruent",1,"OA","baseline"
"8744",111,943,6,8,3,1519,1,"Reward4","incongruent",1,"OA","baseline"
"8745",111,943,6,9,3,726,1,"Reward1","incongruent",0,"OA","baseline"
"8746",111,943,6,10,3,1360,1,"Reward4","incongruent",1,"OA","baseline"
"8747",111,943,6,11,3,912,1,"Reward1","congruent",0,"OA","baseline"
"8748",111,943,6,12,3,1551,0,"Reward2","congruent",1,"OA","baseline"
"8749",111,943,6,13,3,1178,1,"Reward1","congruent",0,"OA","baseline"
"8750",111,943,6,14,4,775,1,"Reward1","congruent",0,"OA","baseline"
"8751",111,943,6,15,3,1026,1,"Reward2","congruent",0,"OA","baseline"
"8752",111,943,6,16,3,1031,1,"Reward2","incongruent",0,"OA","baseline"
"8753",111,943,6,17,4,1225,1,"Reward4","incongruent",0,"OA","baseline"
"8754",111,943,6,18,4,1202,1,"Reward4","incongruent",1,"OA","baseline"
"8755",111,943,6,19,NA,0,0,"Reward1","congruent",1,"OA","baseline"
"8756",111,943,6,20,4,877,1,"Reward4","congruent",0,"OA","baseline"
"8757",111,943,6,21,4,1000,1,"Reward1","congruent",0,"OA","baseline"
"8758",111,943,6,22,3,1056,1,"Reward4","incongruent",0,"OA","baseline"
"8759",111,943,6,23,3,881,1,"Reward2","congruent",1,"OA","baseline"
"8760",111,943,6,24,4,1099,1,"Reward4","incongruent",0,"OA","baseline"
"8761",111,943,6,25,4,703,1,"Reward1","congruent",0,"OA","baseline"
"8762",111,943,6,26,4,1256,0,"Reward4","incongruent",0,"OA","baseline"
"8763",111,943,6,27,4,764,1,"Reward1","incongruent",1,"OA","baseline"
"8764",111,943,6,28,3,845,1,"Reward4","congruent",0,"OA","baseline"
"8765",111,943,6,29,4,1120,1,"Reward2","incongruent",0,"OA","baseline"
"8766",111,943,6,30,3,993,1,"Reward4","congruent",1,"OA","baseline"
"8767",111,943,6,31,3,788,1,"Reward2","incongruent",0,"OA","baseline"
"8768",111,943,6,32,4,1213,1,"Reward2","incongruent",1,"OA","baseline"
"8769",111,943,6,33,3,1278,1,"Reward1","incongruent",1,"OA","baseline"
"8770",111,943,6,34,4,1525,0,"Reward4","incongruent",1,"OA","baseline"
"8771",111,943,6,35,4,969,1,"Reward4","congruent",1,"OA","baseline"
"8772",111,943,6,36,4,1096,1,"Reward4","congruent",0,"OA","baseline"
"8773",111,943,6,37,3,1315,1,"Reward4","congruent",1,"OA","baseline"
"8774",111,943,6,38,3,723,1,"Reward1","incongruent",1,"OA","baseline"
"8775",111,943,6,39,4,1281,1,"Reward1","congruent",1,"OA","baseline"
"8776",111,943,6,40,4,1398,1,"Reward2","congruent",0,"OA","baseline"
"8777",111,943,6,41,3,1481,1,"Reward2","incongruent",1,"OA","baseline"
"8778",111,943,6,42,4,892,1,"Reward2","incongruent",0,"OA","baseline"
"8779",111,943,6,43,3,1030,1,"Reward1","congruent",1,"OA","baseline"
"8780",111,943,6,44,3,1410,1,"Reward4","congruent",1,"OA","baseline"
"8781",111,943,6,45,4,1645,1,"Reward4","incongruent",1,"OA","baseline"
"8782",111,943,6,46,3,1281,1,"Reward2","congruent",0,"OA","baseline"
"8783",111,943,6,47,4,879,1,"Reward1","incongruent",0,"OA","baseline"
"8784",111,943,6,48,4,983,1,"Reward1","incongruent",1,"OA","baseline"
"8785",111,943,6,49,3,1275,1,"Reward4","congruent",0,"OA","baseline"
"8786",111,943,6,50,4,1623,0,"Reward2","incongruent",1,"OA","baseline"
"8787",111,943,6,51,4,1247,0,"Reward2","incongruent",0,"OA","baseline"
"8788",111,943,6,52,4,1060,1,"Reward4","congruent",1,"OA","baseline"
"8789",111,943,6,53,4,1332,0,"Reward2","congruent",1,"OA","baseline"
"8790",111,943,6,54,NA,0,0,"Reward4","incongruent",0,"OA","baseline"
"8791",111,943,6,55,3,1349,1,"Reward4","incongruent",1,"OA","baseline"
"8792",111,943,6,56,4,577,1,"Reward1","incongruent",0,"OA","baseline"
"8793",111,943,6,57,4,880,1,"Reward2","incongruent",0,"OA","baseline"
"8794",111,943,6,58,3,1730,1,"Reward2","congruent",0,"OA","baseline"
"8795",111,943,6,59,3,1430,0,"Reward2","congruent",1,"OA","baseline"
"8796",111,943,6,60,4,771,0,"Reward1","incongruent",0,"OA","baseline"
"8797",111,943,6,61,4,615,1,"Reward2","incongruent",1,"OA","baseline"
"8798",111,943,6,62,3,780,1,"Reward4","incongruent",0,"OA","baseline"
"8799",111,943,6,63,4,772,1,"Reward4","incongruent",0,"OA","baseline"
"8800",111,943,6,64,3,1289,1,"Reward2","incongruent",0,"OA","baseline"
"8801",111,943,6,65,4,923,0,"Reward1","incongruent",1,"OA","baseline"
"8802",111,943,6,66,3,755,0,"Reward1","incongruent",0,"OA","baseline"
"8803",111,943,6,67,4,811,0,"Reward4","incongruent",0,"OA","baseline"
"8804",111,943,6,68,4,943,1,"Reward2","congruent",1,"OA","baseline"
"8805",111,943,6,69,4,678,1,"Reward4","congruent",0,"OA","baseline"
"8806",111,943,6,70,4,1156,0,"Reward1","incongruent",1,"OA","baseline"
"8807",111,943,6,71,4,955,1,"Reward1","congruent",1,"OA","baseline"
"8808",111,943,6,72,3,1279,1,"Reward2","congruent",0,"OA","baseline"
"8809",111,943,6,73,4,1200,1,"Reward1","incongruent",0,"OA","baseline"
"8810",111,943,6,74,4,497,1,"Reward2","congruent",0,"OA","baseline"
"8811",111,943,6,75,3,1767,0,"Reward2","incongruent",1,"OA","baseline"
"8812",111,943,6,76,4,529,1,"Reward2","congruent",1,"OA","baseline"
"8813",111,943,6,77,3,873,1,"Reward1","incongruent",0,"OA","baseline"
"8814",111,943,6,78,3,928,1,"Reward1","incongruent",0,"OA","baseline"
"8815",111,943,6,79,3,1246,0,"Reward4","incongruent",1,"OA","baseline"
"8816",111,943,6,80,3,870,1,"Reward2","congruent",1,"OA","baseline"
"8817",111,943,6,81,4,879,1,"Reward2","congruent",0,"OA","baseline"
"8818",111,943,6,82,4,781,0,"Reward2","incongruent",1,"OA","baseline"
"8819",111,943,6,83,4,710,0,"Reward1","congruent",0,"OA","baseline"
"8820",111,943,6,84,4,994,1,"Reward1","congruent",1,"OA","baseline"
"8821",111,943,6,85,4,719,0,"Reward2","congruent",1,"OA","baseline"
"8822",111,943,6,86,3,668,0,"Reward4","congruent",0,"OA","baseline"
"8823",111,943,6,87,3,879,0,"Reward2","incongruent",0,"OA","baseline"
"8824",111,943,6,88,3,1367,1,"Reward1","congruent",1,"OA","baseline"
"8825",111,943,6,89,3,768,0,"Reward1","incongruent",1,"OA","baseline"
"8826",111,943,6,90,4,603,1,"Reward4","incongruent",1,"OA","baseline"
"8827",111,943,6,91,4,1152,0,"Reward4","congruent",1,"OA","baseline"
"8828",111,943,6,92,4,502,1,"Reward2","incongruent",1,"OA","baseline"
"8829",111,943,6,93,3,1125,0,"Reward1","congruent",0,"OA","baseline"
"8830",111,943,6,94,3,638,1,"Reward4","congruent",0,"OA","baseline"
"8831",111,943,6,95,3,824,1,"Reward1","congruent",0,"OA","baseline"
"8832",111,943,6,96,3,1509,0,"Reward4","congruent",1,"OA","baseline"
"8833",113,612,6,1,4,952,1,"Reward4","incongruent",0,"OA","baseline"
"8834",113,612,6,2,3,705,1,"Reward2","congruent",1,"OA","baseline"
"8835",113,612,6,3,4,595,1,"Reward1","incongruent",1,"OA","baseline"
"8836",113,612,6,4,4,1309,1,"Reward1","congruent",1,"OA","baseline"
"8837",113,612,6,5,3,606,1,"Reward4","incongruent",1,"OA","baseline"
"8838",113,612,6,6,3,1148,1,"Reward2","incongruent",0,"OA","baseline"
"8839",113,612,6,7,3,703,1,"Reward1","incongruent",1,"OA","baseline"
"8840",113,612,6,8,4,602,1,"Reward4","congruent",1,"OA","baseline"
"8841",113,612,6,9,4,475,1,"Reward1","congruent",0,"OA","baseline"
"8842",113,612,6,10,3,603,1,"Reward4","congruent",1,"OA","baseline"
"8843",113,612,6,11,3,520,1,"Reward1","incongruent",0,"OA","baseline"
"8844",113,612,6,12,3,616,1,"Reward2","incongruent",1,"OA","baseline"
"8845",113,612,6,13,4,586,1,"Reward1","incongruent",0,"OA","baseline"
"8846",113,612,6,14,3,1412,1,"Reward1","incongruent",0,"OA","baseline"
"8847",113,612,6,15,4,1377,1,"Reward2","incongruent",0,"OA","baseline"
"8848",113,612,6,16,4,632,1,"Reward2","congruent",0,"OA","baseline"
"8849",113,612,6,17,3,619,1,"Reward4","congruent",0,"OA","baseline"
"8850",113,612,6,18,4,668,1,"Reward4","congruent",1,"OA","baseline"
"8851",113,612,6,19,3,1044,1,"Reward1","incongruent",1,"OA","baseline"
"8852",113,612,6,20,3,1007,1,"Reward4","incongruent",0,"OA","baseline"
"8853",113,612,6,21,3,1052,1,"Reward1","incongruent",0,"OA","baseline"
"8854",113,612,6,22,4,946,1,"Reward4","congruent",0,"OA","baseline"
"8855",113,612,6,23,3,718,1,"Reward2","incongruent",1,"OA","baseline"
"8856",113,612,6,24,4,559,1,"Reward4","congruent",0,"OA","baseline"
"8857",113,612,6,25,4,685,1,"Reward1","incongruent",0,"OA","baseline"
"8858",113,612,6,26,3,564,1,"Reward4","congruent",0,"OA","baseline"
"8859",113,612,6,27,3,750,1,"Reward1","congruent",1,"OA","baseline"
"8860",113,612,6,28,4,663,1,"Reward4","incongruent",0,"OA","baseline"
"8861",113,612,6,29,3,600,1,"Reward2","congruent",0,"OA","baseline"
"8862",113,612,6,30,3,606,1,"Reward4","incongruent",1,"OA","baseline"
"8863",113,612,6,31,3,681,1,"Reward2","congruent",0,"OA","baseline"
"8864",113,612,6,32,3,1020,1,"Reward2","congruent",1,"OA","baseline"
"8865",113,612,6,33,3,651,1,"Reward1","congruent",1,"OA","baseline"
"8866",113,612,6,34,4,775,1,"Reward4","congruent",1,"OA","baseline"
"8867",113,612,6,35,4,829,1,"Reward4","incongruent",1,"OA","baseline"
"8868",113,612,6,36,4,781,1,"Reward4","incongruent",0,"OA","baseline"
"8869",113,612,6,37,4,621,1,"Reward4","incongruent",1,"OA","baseline"
"8870",113,612,6,38,3,696,1,"Reward1","congruent",1,"OA","baseline"
"8871",113,612,6,39,3,523,1,"Reward1","incongruent",1,"OA","baseline"
"8872",113,612,6,40,3,733,1,"Reward2","incongruent",0,"OA","baseline"
"8873",113,612,6,41,3,716,1,"Reward2","congruent",1,"OA","baseline"
"8874",113,612,6,42,4,779,1,"Reward2","congruent",0,"OA","baseline"
"8875",113,612,6,43,4,648,1,"Reward1","incongruent",1,"OA","baseline"
"8876",113,612,6,44,3,649,1,"Reward4","incongruent",1,"OA","baseline"
"8877",113,612,6,45,3,618,1,"Reward4","congruent",1,"OA","baseline"
"8878",113,612,6,46,4,615,1,"Reward2","incongruent",0,"OA","baseline"
"8879",113,612,6,47,3,700,1,"Reward1","congruent",0,"OA","baseline"
"8880",113,612,6,48,NA,0,0,"Reward1","congruent",1,"OA","baseline"
"8881",113,612,6,49,NA,0,0,"Reward4","incongruent",0,"OA","baseline"
"8882",113,612,6,50,4,854,1,"Reward2","congruent",1,"OA","baseline"
"8883",113,612,6,51,4,486,1,"Reward2","congruent",0,"OA","baseline"
"8884",113,612,6,52,4,848,1,"Reward4","incongruent",1,"OA","baseline"
"8885",113,612,6,53,4,829,1,"Reward2","incongruent",1,"OA","baseline"
"8886",113,612,6,54,3,435,1,"Reward4","congruent",0,"OA","baseline"
"8887",113,612,6,55,3,711,1,"Reward4","congruent",1,"OA","baseline"
"8888",113,612,6,56,4,670,1,"Reward1","congruent",0,"OA","baseline"
"8889",113,612,6,57,4,464,1,"Reward2","congruent",0,"OA","baseline"
"8890",113,612,6,58,3,616,1,"Reward2","incongruent",0,"OA","baseline"
"8891",113,612,6,59,3,513,1,"Reward2","incongruent",1,"OA","baseline"
"8892",113,612,6,60,4,501,1,"Reward1","congruent",0,"OA","baseline"
"8893",113,612,6,61,4,725,1,"Reward2","congruent",1,"OA","baseline"
"8894",113,612,6,62,3,529,1,"Reward4","congruent",0,"OA","baseline"
"8895",113,612,6,63,4,747,1,"Reward4","congruent",0,"OA","baseline"
"8896",113,612,6,64,3,496,1,"Reward2","congruent",0,"OA","baseline"
"8897",113,612,6,65,4,665,1,"Reward1","congruent",1,"OA","baseline"
"8898",113,612,6,66,3,545,1,"Reward1","congruent",0,"OA","baseline"
"8899",113,612,6,67,4,1030,1,"Reward4","congruent",0,"OA","baseline"
"8900",113,612,6,68,4,612,1,"Reward2","incongruent",1,"OA","baseline"
"8901",113,612,6,69,4,657,1,"Reward4","incongruent",0,"OA","baseline"
"8902",113,612,6,70,4,440,1,"Reward1","congruent",1,"OA","baseline"
"8903",113,612,6,71,4,661,1,"Reward1","incongruent",1,"OA","baseline"
"8904",113,612,6,72,3,633,1,"Reward2","incongruent",0,"OA","baseline"
"8905",113,612,6,73,4,562,1,"Reward1","congruent",0,"OA","baseline"
"8906",113,612,6,74,4,798,1,"Reward2","incongruent",0,"OA","baseline"
"8907",113,612,6,75,3,978,1,"Reward2","congruent",1,"OA","baseline"
"8908",113,612,6,76,4,619,1,"Reward2","incongruent",1,"OA","baseline"
"8909",113,612,6,77,4,431,0,"Reward1","congruent",0,"OA","baseline"
"8910",113,612,6,78,3,725,1,"Reward1","congruent",0,"OA","baseline"
"8911",113,612,6,79,3,524,1,"Reward4","congruent",1,"OA","baseline"
"8912",113,612,6,80,3,625,1,"Reward2","incongruent",1,"OA","baseline"
"8913",113,612,6,81,4,520,1,"Reward2","incongruent",0,"OA","baseline"
"8914",113,612,6,82,4,606,1,"Reward2","congruent",1,"OA","baseline"
"8915",113,612,6,83,4,853,1,"Reward1","incongruent",0,"OA","baseline"
"8916",113,612,6,84,4,640,1,"Reward1","incongruent",1,"OA","baseline"
"8917",113,612,6,85,4,673,1,"Reward2","incongruent",1,"OA","baseline"
"8918",113,612,6,86,3,725,1,"Reward4","incongruent",0,"OA","baseline"
"8919",113,612,6,87,3,576,1,"Reward2","congruent",0,"OA","baseline"
"8920",113,612,6,88,3,704,1,"Reward1","incongruent",1,"OA","baseline"
"8921",113,612,6,89,3,1156,1,"Reward1","congruent",1,"OA","baseline"
"8922",113,612,6,90,4,629,1,"Reward4","congruent",1,"OA","baseline"
"8923",113,612,6,91,4,653,1,"Reward4","incongruent",1,"OA","baseline"
"8924",113,612,6,92,4,623,1,"Reward2","congruent",1,"OA","baseline"
"8925",113,612,6,93,4,718,1,"Reward1","incongruent",0,"OA","baseline"
"8926",113,612,6,94,3,518,1,"Reward4","incongruent",0,"OA","baseline"
"8927",113,612,6,95,3,743,1,"Reward1","incongruent",0,"OA","baseline"
"8928",113,612,6,96,3,511,1,"Reward4","incongruent",1,"OA","baseline"
"8929",114,756,6,1,NA,0,0,"Reward4","congruent",0,"OA","baseline"
"8930",114,756,6,2,4,1629,1,"Reward2","incongruent",1,"OA","baseline"
"8931",114,756,6,3,4,1051,1,"Reward1","congruent",1,"OA","baseline"
"8932",114,756,6,4,3,942,1,"Reward1","incongruent",1,"OA","baseline"
"8933",114,756,6,5,3,780,1,"Reward4","congruent",1,"OA","baseline"
"8934",114,756,6,6,NA,0,0,"Reward2","congruent",0,"OA","baseline"
"8935",114,756,6,7,4,803,1,"Reward1","congruent",1,"OA","baseline"
"8936",114,756,6,8,3,1481,0,"Reward4","incongruent",1,"OA","baseline"
"8937",114,756,6,9,4,555,1,"Reward1","incongruent",0,"OA","baseline"
"8938",114,756,6,10,4,758,1,"Reward4","incongruent",1,"OA","baseline"
"8939",114,756,6,11,4,767,1,"Reward1","congruent",0,"OA","baseline"
"8940",114,756,6,12,3,1184,1,"Reward2","congruent",1,"OA","baseline"
"8941",114,756,6,13,4,890,1,"Reward1","congruent",0,"OA","baseline"
"8942",114,756,6,14,3,855,1,"Reward1","congruent",0,"OA","baseline"
"8943",114,756,6,15,4,997,1,"Reward2","congruent",0,"OA","baseline"
"8944",114,756,6,16,4,885,1,"Reward2","incongruent",0,"OA","baseline"
"8945",114,756,6,17,3,997,1,"Reward4","incongruent",0,"OA","baseline"
"8946",114,756,6,18,3,1067,1,"Reward4","incongruent",1,"OA","baseline"
"8947",114,756,6,19,3,744,1,"Reward1","congruent",1,"OA","baseline"
"8948",114,756,6,20,3,930,1,"Reward4","congruent",0,"OA","baseline"
"8949",114,756,6,21,3,705,1,"Reward1","congruent",0,"OA","baseline"
"8950",114,756,6,22,4,1545,1,"Reward4","incongruent",0,"OA","baseline"
"8951",114,756,6,23,4,688,1,"Reward2","congruent",1,"OA","baseline"
"8952",114,756,6,24,3,692,1,"Reward4","incongruent",0,"OA","baseline"
"8953",114,756,6,25,3,891,1,"Reward1","congruent",0,"OA","baseline"
"8954",114,756,6,26,4,1251,1,"Reward4","incongruent",0,"OA","baseline"
"8955",114,756,6,27,3,1172,1,"Reward1","incongruent",1,"OA","baseline"
"8956",114,756,6,28,4,785,1,"Reward4","congruent",0,"OA","baseline"
"8957",114,756,6,29,3,651,1,"Reward2","incongruent",0,"OA","baseline"
"8958",114,756,6,30,4,699,1,"Reward4","congruent",1,"OA","baseline"
"8959",114,756,6,31,3,1339,0,"Reward2","incongruent",0,"OA","baseline"
"8960",114,756,6,32,3,1034,1,"Reward2","incongruent",1,"OA","baseline"
"8961",114,756,6,33,4,604,1,"Reward1","incongruent",1,"OA","baseline"
"8962",114,756,6,34,4,864,1,"Reward4","incongruent",1,"OA","baseline"
"8963",114,756,6,35,3,1046,1,"Reward4","congruent",1,"OA","baseline"
"8964",114,756,6,36,3,630,1,"Reward4","congruent",0,"OA","baseline"
"8965",114,756,6,37,4,471,1,"Reward4","congruent",1,"OA","baseline"
"8966",114,756,6,38,3,613,0,"Reward1","incongruent",1,"OA","baseline"
"8967",114,756,6,39,3,795,1,"Reward1","congruent",1,"OA","baseline"
"8968",114,756,6,40,3,664,1,"Reward2","congruent",0,"OA","baseline"
"8969",114,756,6,41,4,1057,1,"Reward2","incongruent",1,"OA","baseline"
"8970",114,756,6,42,3,645,1,"Reward2","incongruent",0,"OA","baseline"
"8971",114,756,6,43,NA,0,0,"Reward1","congruent",1,"OA","baseline"
"8972",114,756,6,44,3,813,0,"Reward4","congruent",1,"OA","baseline"
"8973",114,756,6,45,3,1157,1,"Reward4","incongruent",1,"OA","baseline"
"8974",114,756,6,46,4,629,1,"Reward2","congruent",0,"OA","baseline"
"8975",114,756,6,47,3,680,1,"Reward1","incongruent",0,"OA","baseline"
"8976",114,756,6,48,3,853,1,"Reward1","incongruent",1,"OA","baseline"
"8977",114,756,6,49,4,1142,1,"Reward4","congruent",0,"OA","baseline"
"8978",114,756,6,50,4,1370,1,"Reward2","incongruent",1,"OA","baseline"
"8979",114,756,6,51,4,759,1,"Reward2","incongruent",0,"OA","baseline"
"8980",114,756,6,52,3,680,1,"Reward4","congruent",1,"OA","baseline"
"8981",114,756,6,53,4,761,1,"Reward2","congruent",1,"OA","baseline"
"8982",114,756,6,54,3,735,1,"Reward4","incongruent",0,"OA","baseline"
"8983",114,756,6,55,4,963,1,"Reward4","incongruent",1,"OA","baseline"
"8984",114,756,6,56,3,747,1,"Reward1","incongruent",0,"OA","baseline"
"8985",114,756,6,57,3,804,1,"Reward2","incongruent",0,"OA","baseline"
"8986",114,756,6,58,4,1100,1,"Reward2","congruent",0,"OA","baseline"
"8987",114,756,6,59,3,680,1,"Reward2","congruent",1,"OA","baseline"
"8988",114,756,6,60,4,1306,1,"Reward1","incongruent",0,"OA","baseline"
"8989",114,756,6,61,4,990,0,"Reward2","incongruent",1,"OA","baseline"
"8990",114,756,6,62,4,1226,1,"Reward4","incongruent",0,"OA","baseline"
"8991",114,756,6,63,3,645,1,"Reward4","incongruent",0,"OA","baseline"
"8992",114,756,6,64,4,1836,1,"Reward2","incongruent",0,"OA","baseline"
"8993",114,756,6,65,4,851,1,"Reward1","incongruent",1,"OA","baseline"
"8994",114,756,6,66,3,1918,1,"Reward1","incongruent",0,"OA","baseline"
"8995",114,756,6,67,4,790,1,"Reward4","incongruent",0,"OA","baseline"
"8996",114,756,6,68,3,1432,1,"Reward2","congruent",1,"OA","baseline"
"8997",114,756,6,69,3,1116,1,"Reward4","congruent",0,"OA","baseline"
"8998",114,756,6,70,4,920,1,"Reward1","incongruent",1,"OA","baseline"
"8999",114,756,6,71,3,714,1,"Reward1","congruent",1,"OA","baseline"
"9000",114,756,6,72,4,789,1,"Reward2","congruent",0,"OA","baseline"
"9001",114,756,6,73,3,859,1,"Reward1","incongruent",0,"OA","baseline"
"9002",114,756,6,74,3,604,1,"Reward2","congruent",0,"OA","baseline"
"9003",114,756,6,75,3,756,1,"Reward2","incongruent",1,"OA","baseline"
"9004",114,756,6,76,3,668,1,"Reward2","congruent",1,"OA","baseline"
"9005",114,756,6,77,4,756,1,"Reward1","incongruent",0,"OA","baseline"
"9006",114,756,6,78,4,1015,1,"Reward1","incongruent",0,"OA","baseline"
"9007",114,756,6,79,3,1098,1,"Reward4","incongruent",1,"OA","baseline"
"9008",114,756,6,80,4,647,1,"Reward2","congruent",1,"OA","baseline"
"9009",114,756,6,81,3,560,1,"Reward2","congruent",0,"OA","baseline"
"9010",114,756,6,82,4,1072,1,"Reward2","incongruent",1,"OA","baseline"
"9011",114,756,6,83,4,588,1,"Reward1","congruent",0,"OA","baseline"
"9012",114,756,6,84,3,878,1,"Reward1","congruent",1,"OA","baseline"
"9013",114,756,6,85,4,995,1,"Reward2","congruent",1,"OA","baseline"
"9014",114,756,6,86,3,652,1,"Reward4","congruent",0,"OA","baseline"
"9015",114,756,6,87,3,1095,1,"Reward2","incongruent",0,"OA","baseline"
"9016",114,756,6,88,4,1488,1,"Reward1","congruent",1,"OA","baseline"
"9017",114,756,6,89,3,1145,1,"Reward1","incongruent",1,"OA","baseline"
"9018",114,756,6,90,4,1031,0,"Reward4","incongruent",1,"OA","baseline"
"9019",114,756,6,91,4,675,1,"Reward4","congruent",1,"OA","baseline"
"9020",114,756,6,92,3,632,1,"Reward2","incongruent",1,"OA","baseline"
"9021",114,756,6,93,3,1497,1,"Reward1","congruent",0,"OA","baseline"
"9022",114,756,6,94,4,1106,1,"Reward4","congruent",0,"OA","baseline"
"9023",114,756,6,95,4,785,1,"Reward1","congruent",0,"OA","baseline"
