,subID,group,block,critRT,Trial,Resp,RT,ACC,rewType,moneyearned,congruent,taskswitch
127911,92,OA,8,661,23,4,723,1,Reward4,0,incongruent,0
127921,92,OA,8,661,24,4,573,1,Reward2,0.02,incongruent,1
127931,92,OA,8,661,25,3,490,1,Reward4,0.04,incongruent,0
127941,92,OA,8,661,26,4,779,1,Reward2,0,incongruent,1
127951,92,OA,8,661,27,4,550,1,Reward1,0.01,congruent,0
127961,92,OA,8,661,28,3,468,0,Reward2,0,incongruent,0
127971,92,OA,8,661,29,3,614,1,Reward2,0.02,incongruent,0
127981,92,OA,8,661,30,4,545,1,Reward2,0.02,congruent,1
127991,92,OA,8,661,31,3,456,1,Reward4,0.04,congruent,1
128001,92,OA,8,661,32,3,502,1,Reward4,0.04,congruent,1
128011,92,OA,8,661,33,3,757,1,Reward2,0,congruent,1
128021,92,OA,8,661,34,3,648,1,Reward1,0.01,incongruent,1
128031,92,OA,8,661,35,3,527,1,Reward4,0.04,congruent,0
128041,92,OA,8,661,36,3,570,1,Reward1,0.01,incongruent,1
128051,92,OA,8,661,37,3,559,1,Reward4,0.04,incongruent,0
128061,92,OA,8,661,38,NA,0,0,Reward1,0,congruent,1
128071,92,OA,8,661,39,4,668,1,Reward2,0,congruent,0
128081,92,OA,8,661,40,4,638,1,Reward4,0.04,congruent,0
128091,92,OA,8,661,41,4,572,1,Reward2,0.02,incongruent,0
128101,92,OA,8,661,42,4,897,1,Reward1,0,incongruent,1
128111,92,OA,8,661,43,4,647,1,Reward2,0.02,congruent,1
128121,92,OA,8,661,44,4,545,1,Reward4,0.04,congruent,1
128131,92,OA,8,661,45,4,462,0,Reward2,0,incongruent,1
128141,92,OA,8,661,46,4,588,0,Reward1,0,incongruent,1
128151,92,OA,8,661,47,3,487,1,Reward2,0.02,congruent,0
128161,92,OA,8,661,48,3,424,1,Reward1,0.01,incongruent,0
128171,92,OA,8,661,49,3,681,1,Reward4,0,congruent,0
128181,92,OA,8,661,50,3,918,1,Reward4,0,incongruent,0
128191,92,OA,8,661,51,3,503,1,Reward1,0.01,incongruent,1
128201,92,OA,8,661,52,3,453,1,Reward1,0.01,congruent,0
128211,92,OA,8,661,53,3,516,1,Reward2,0.02,incongruent,0
128221,92,OA,8,661,54,3,477,1,Reward1,0.01,congruent,0
128231,92,OA,8,661,55,4,540,1,Reward2,0.02,congruent,0
128241,92,OA,8,661,56,4,562,1,Reward2,0.02,congruent,1
128251,92,OA,8,661,57,4,880,1,Reward1,0,congruent,0
128261,92,OA,8,661,58,4,788,1,Reward2,0,congruent,0
128271,92,OA,8,661,59,4,826,1,Reward4,0,incongruent,1
128281,92,OA,8,661,60,3,598,1,Reward1,0.01,incongruent,0
128291,92,OA,8,661,61,3,531,1,Reward2,0.02,congruent,1
128301,92,OA,8,661,62,3,468,1,Reward2,0.02,congruent,1
128311,92,OA,8,661,63,3,554,1,Reward2,0.02,congruent,0
128321,92,OA,8,661,64,3,436,1,Reward4,0.04,congruent,0
128331,92,OA,8,661,65,3,571,1,Reward4,0.04,congruent,1
128341,92,OA,8,661,66,3,790,0,Reward4,0,congruent,0
128351,92,OA,8,661,67,3,488,1,Reward1,0.01,congruent,1
128361,92,OA,8,661,68,3,572,1,Reward2,0.02,congruent,0
128371,92,OA,8,661,69,4,723,1,Reward1,0,incongruent,1
128381,92,OA,8,661,70,3,502,1,Reward2,0.02,incongruent,1
128391,92,OA,8,661,71,4,788,1,Reward4,0,incongruent,1
128401,92,OA,8,661,72,3,458,1,Reward4,0.04,congruent,1
128411,92,OA,8,661,73,3,1025,0,Reward4,0,congruent,0
128421,92,OA,8,661,74,3,601,1,Reward2,0.02,incongruent,1
128431,92,OA,8,661,75,3,465,1,Reward4,0.04,incongruent,1
128441,92,OA,8,661,76,4,522,1,Reward2,0.02,congruent,1
128451,92,OA,8,661,77,4,759,1,Reward4,0,incongruent,0
128461,92,OA,8,661,78,3,452,1,Reward4,0.04,incongruent,1
128471,92,OA,8,661,79,4,635,1,Reward4,0.04,congruent,1
128481,92,OA,8,661,80,3,543,0,Reward1,0,incongruent,1
128491,92,OA,8,661,81,4,702,0,Reward4,0,incongruent,1
128501,92,OA,8,661,82,4,789,1,Reward1,0,incongruent,0
128511,92,OA,8,661,83,4,537,1,Reward1,0.01,incongruent,0
128521,92,OA,8,661,84,3,643,1,Reward2,0.02,incongruent,0
128531,92,OA,8,661,85,3,471,1,Reward1,0.01,congruent,0
128541,92,OA,8,661,86,3,457,1,Reward1,0.01,congruent,1
128551,92,OA,8,661,87,3,527,1,Reward1,0.01,congruent,1
128561,92,OA,8,661,88,4,621,1,Reward2,0.02,incongruent,1
128571,92,OA,8,661,89,3,524,1,Reward1,0.01,incongruent,0
128581,92,OA,8,661,90,3,634,0,Reward1,0,congruent,0
128591,92,OA,8,661,91,3,719,1,Reward2,0,incongruent,0
128601,92,OA,8,661,92,4,517,1,Reward1,0.01,incongruent,0
128611,92,OA,8,661,93,4,557,1,Reward1,0.01,congruent,0
128621,92,OA,8,661,94,3,603,1,Reward4,0.04,incongruent,0
128631,92,OA,8,661,95,4,860,1,Reward2,0,incongruent,0
128641,92,OA,8,661,96,4,521,1,Reward1,0.01,congruent,1
128651,92,OA,9,661,1,4,716,0,Reward1,0,congruent,0
128661,92,OA,9,661,2,4,800,1,Reward1,0,congruent,1
128671,92,OA,9,661,3,3,542,1,Reward1,0.01,incongruent,1
128681,92,OA,9,661,4,4,606,1,Reward1,0.01,incongruent,1
128691,92,OA,9,661,5,4,764,1,Reward2,0,congruent,0
128701,92,OA,9,661,6,4,533,1,Reward1,0.01,incongruent,0
128711,92,OA,9,661,7,4,597,0,Reward2,0,congruent,0
128721,92,OA,9,661,8,3,502,1,Reward4,0.04,incongruent,1
128731,92,OA,9,661,9,3,706,1,Reward2,0,congruent,1
128741,92,OA,9,661,10,NA,0,0,Reward2,0,congruent,0
128751,92,OA,9,661,11,4,844,1,Reward1,0,incongruent,0
128761,92,OA,9,661,12,4,767,1,Reward2,0,congruent,1
128771,92,OA,9,661,13,3,551,1,Reward4,0.04,incongruent,0
128781,92,OA,9,661,14,4,575,1,Reward2,0.02,incongruent,1
128791,92,OA,9,661,15,3,522,1,Reward1,0.01,congruent,1
128801,92,OA,9,661,16,4,459,1,Reward1,0.01,congruent,0
128811,92,OA,9,661,17,4,598,1,Reward4,0.04,incongruent,0
128821,92,OA,9,661,18,3,525,1,Reward2,0.02,congruent,1
128831,92,OA,9,661,19,4,607,1,Reward4,0.04,incongruent,1
128841,92,OA,9,661,20,4,705,1,Reward1,0,incongruent,1
128851,92,OA,9,661,21,3,524,1,Reward2,0.02,incongruent,1
128861,92,OA,9,661,22,4,676,1,Reward4,0,congruent,0
128871,92,OA,9,661,23,4,799,0,Reward2,0,incongruent,1
128881,92,OA,9,661,24,4,768,1,Reward2,0,congruent,0
128891,92,OA,9,661,25,3,497,1,Reward1,0.01,congruent,0
128901,92,OA,9,661,26,4,575,1,Reward1,0.01,congruent,1
128911,92,OA,9,661,27,3,463,1,Reward4,0.04,congruent,1
128921,92,OA,9,661,28,4,586,1,Reward4,0.04,incongruent,1
128931,92,OA,9,661,29,4,708,1,Reward2,0,incongruent,1
128941,92,OA,9,661,30,4,954,1,Reward4,0,congruent,0
128951,92,OA,9,661,31,3,814,1,Reward2,0,congruent,1
128961,92,OA,9,661,32,4,571,1,Reward2,0.02,congruent,0
128971,92,OA,9,661,33,4,856,1,Reward4,0,incongruent,1
128981,92,OA,9,661,34,4,668,1,Reward4,0,congruent,1
128991,92,OA,9,661,35,3,695,1,Reward4,0,incongruent,1
129001,92,OA,9,661,36,4,656,1,Reward2,0.02,incongruent,1
129011,92,OA,9,661,37,4,494,1,Reward4,0.04,congruent,1
129021,92,OA,9,661,38,3,595,1,Reward4,0.04,congruent,0
129031,92,OA,9,661,39,4,653,1,Reward4,0.04,congruent,1
129041,92,OA,9,661,40,3,473,1,Reward4,0.04,congruent,0
129051,92,OA,9,661,41,4,515,1,Reward2,0.02,incongruent,0
129061,92,OA,9,661,42,4,505,0,Reward1,0,incongruent,1
129071,92,OA,9,661,43,3,555,1,Reward4,0.04,incongruent,0
129081,92,OA,9,661,44,3,608,1,Reward2,0.02,incongruent,0
129091,92,OA,9,661,45,4,594,1,Reward1,0.01,congruent,1
129101,92,OA,9,661,46,3,559,1,Reward1,0.01,congruent,0
129111,92,OA,9,661,47,3,446,1,Reward2,0.02,incongruent,1
129121,92,OA,9,661,48,4,715,1,Reward1,0,congruent,0
129131,92,OA,9,661,49,4,569,1,Reward2,0.02,congruent,1
129141,92,OA,9,661,50,4,689,1,Reward1,0,incongruent,0
129151,92,OA,9,661,51,4,625,0,Reward4,0,incongruent,1
129161,92,OA,9,661,52,3,488,1,Reward4,0.04,congruent,0
129171,92,OA,9,661,53,3,591,1,Reward2,0.02,congruent,1
129181,92,OA,9,661,54,NA,0,0,Reward1,0,congruent,1
129191,92,OA,9,661,55,3,597,1,Reward1,0.01,incongruent,1
129201,92,OA,9,661,56,3,701,1,Reward1,0,incongruent,0
129211,92,OA,9,661,57,4,801,1,Reward4,0,incongruent,0
129221,92,OA,9,661,58,3,569,1,Reward1,0.01,congruent,1
129231,92,OA,9,661,59,3,509,1,Reward2,0.02,incongruent,1
129241,92,OA,9,661,60,3,531,1,Reward2,0.02,congruent,0
129251,92,OA,9,661,61,4,836,1,Reward4,0,incongruent,1
129261,92,OA,9,661,62,3,607,0,Reward4,0,incongruent,0
129271,92,OA,9,661,63,4,585,1,Reward1,0.01,incongruent,1
129281,92,OA,9,661,64,3,495,1,Reward2,0.02,incongruent,0
129291,92,OA,9,661,65,3,659,1,Reward2,0.02,incongruent,0
129301,92,OA,9,661,66,3,766,1,Reward1,0,incongruent,1
129311,92,OA,9,661,67,3,725,1,Reward1,0,congruent,0
129321,92,OA,9,661,68,3,628,1,Reward2,0.02,incongruent,0
129331,92,OA,9,661,69,4,563,1,Reward2,0.02,incongruent,1
129341,92,OA,9,661,70,4,618,1,Reward2,0.02,incongruent,0
129351,92,OA,9,661,71,4,581,1,Reward4,0.04,congruent,0
129361,92,OA,9,661,72,4,682,1,Reward2,0,congruent,1
129371,92,OA,9,661,73,3,518,1,Reward4,0.04,congruent,1
129381,92,OA,9,661,74,4,605,1,Reward2,0.02,congruent,1
129391,92,OA,9,661,75,3,850,1,Reward4,0,congruent,1
129401,92,OA,9,661,76,3,509,1,Reward1,0.01,incongruent,0
129411,92,OA,9,661,77,3,536,0,Reward2,0,congruent,0
129421,92,OA,9,661,78,3,594,1,Reward4,0.04,congruent,0
129431,92,OA,9,661,79,3,533,1,Reward1,0.01,congruent,1
129441,92,OA,9,661,80,4,468,1,Reward4,0.04,congruent,0
129451,92,OA,9,661,81,3,538,1,Reward1,0.01,incongruent,0
129461,92,OA,9,661,82,3,522,1,Reward4,0.04,incongruent,0
129471,92,OA,9,661,83,4,906,1,Reward4,0,incongruent,0
129481,92,OA,9,661,84,4,558,1,Reward2,0.02,incongruent,0
129491,92,OA,9,661,85,3,494,1,Reward1,0.01,congruent,1
129501,92,OA,9,661,86,3,493,1,Reward4,0.04,congruent,1
129511,92,OA,9,661,87,4,638,1,Reward1,0.01,incongruent,1
129521,92,OA,9,661,88,3,617,1,Reward4,0.04,incongruent,0
129531,92,OA,9,661,89,3,460,1,Reward2,0.02,congruent,0
129541,92,OA,9,661,90,4,577,1,Reward1,0.01,congruent,0
129551,92,OA,9,661,91,4,634,1,Reward4,0.04,congruent,1
129561,92,OA,9,661,92,4,1285,1,Reward2,0,incongruent,0
129571,92,OA,9,661,93,4,580,1,Reward1,0.01,congruent,0
129581,92,OA,9,661,94,4,865,0,Reward1,0,incongruent,0
129591,92,OA,9,661,95,3,483,1,Reward4,0.04,incongruent,1
129601,92,OA,9,661,96,4,463,1,Reward1,0.01,incongruent,0
129611,95,OA,7,1077,1,NA,0,0,Reward2,0,congruent,0
129621,95,OA,7,1077,2,4,1148,1,Reward2,0,incongruent,0
129631,95,OA,7,1077,3,4,1082,1,Reward2,0,congruent,1
129641,95,OA,7,1077,4,4,950,1,Reward2,0.02,incongruent,0
129651,95,OA,7,1077,5,4,1030,0,Reward4,0,incongruent,0
129661,95,OA,7,1077,6,4,1766,1,Reward2,0,congruent,1
129671,95,OA,7,1077,7,3,1779,1,Reward4,0,congruent,0
129681,95,OA,7,1077,8,NA,0,0,Reward1,0,incongruent,0
129691,95,OA,7,1077,9,4,1478,1,Reward2,0,incongruent,0
129701,95,OA,7,1077,10,3,1092,1,Reward1,0,congruent,1
129711,95,OA,7,1077,11,3,1380,1,Reward1,0,congruent,1
129721,95,OA,7,1077,12,3,891,1,Reward2,0.02,incongruent,1
129731,95,OA,7,1077,13,3,998,1,Reward1,0.01,congruent,0
129741,95,OA,7,1077,14,3,1123,1,Reward4,0,congruent,0
129751,95,OA,7,1077,15,4,1292,1,Reward2,0,congruent,0
129761,95,OA,7,1077,16,3,1121,0,Reward4,0,incongruent,0
129771,95,OA,7,1077,17,3,990,0,Reward2,0,incongruent,1
129781,95,OA,7,1077,18,4,1910,1,Reward4,0,incongruent,0
129791,95,OA,7,1077,19,3,1285,0,Reward2,0,congruent,0
129801,95,OA,7,1077,20,3,1269,1,Reward4,0,congruent,0
129811,95,OA,7,1077,21,4,741,1,Reward1,0.01,congruent,1
129821,95,OA,7,1077,22,3,1084,1,Reward1,0,congruent,0
129831,95,OA,7,1077,23,4,935,1,Reward2,0.02,congruent,0
129841,95,OA,7,1077,24,3,1430,1,Reward4,0,incongruent,1
129851,95,OA,7,1077,25,3,1225,0,Reward4,0,congruent,1
129861,95,OA,7,1077,26,4,1211,0,Reward2,0,congruent,0
129871,95,OA,7,1077,27,3,1065,1,Reward1,0.01,congruent,1
129881,95,OA,7,1077,28,4,965,1,Reward2,0.02,incongruent,1
129891,95,OA,7,1077,29,4,994,1,Reward2,0.02,incongruent,0
129901,95,OA,7,1077,30,4,952,1,Reward1,0.01,incongruent,0
129911,95,OA,7,1077,31,4,1684,0,Reward2,0,congruent,1
129921,95,OA,7,1077,32,3,1222,1,Reward1,0,incongruent,1
129931,95,OA,7,1077,33,4,1392,0,Reward4,0,congruent,0
129941,95,OA,7,1077,34,4,1082,1,Reward2,0,congruent,1
129951,95,OA,7,1077,35,4,924,1,Reward4,0.04,incongruent,1
129961,95,OA,7,1077,36,3,837,1,Reward4,0.04,congruent,1
129971,95,OA,7,1077,37,3,1676,1,Reward4,0,incongruent,1
129981,95,OA,7,1077,38,NA,0,0,Reward2,0,incongruent,0
129991,95,OA,7,1077,39,3,1283,1,Reward1,0,incongruent,0
130001,95,OA,7,1077,40,3,709,1,Reward4,0.04,incongruent,0
130011,95,OA,7,1077,41,4,1801,1,Reward4,0,congruent,1
130021,95,OA,7,1077,42,4,1370,1,Reward1,0,congruent,1
130031,95,OA,7,1077,43,4,1151,1,Reward1,0,congruent,0
130041,95,OA,7,1077,44,4,1736,1,Reward1,0,incongruent,1
130051,95,OA,7,1077,45,3,1365,1,Reward2,0,incongruent,0
130061,95,OA,7,1077,46,4,1683,1,Reward4,0,congruent,0
130071,95,OA,7,1077,47,3,1560,1,Reward4,0,incongruent,0
130081,95,OA,7,1077,48,4,957,1,Reward1,0.01,incongruent,1
130091,95,OA,7,1077,49,4,1882,1,Reward4,0,congruent,0
130101,95,OA,7,1077,50,3,1116,1,Reward4,0,incongruent,1
130111,95,OA,7,1077,51,3,945,1,Reward2,0.02,incongruent,1
130121,95,OA,7,1077,52,3,828,1,Reward2,0.02,incongruent,0
130131,95,OA,7,1077,53,4,1512,1,Reward1,0,incongruent,1
130141,95,OA,7,1077,54,NA,0,0,Reward4,0,incongruent,1
130151,95,OA,7,1077,55,NA,0,0,Reward2,0,congruent,1
130161,95,OA,7,1077,56,4,1438,0,Reward4,0,congruent,1
130171,95,OA,7,1077,57,4,1066,1,Reward1,0.01,congruent,0
130181,95,OA,7,1077,58,4,982,1,Reward4,0.04,incongruent,1
130191,95,OA,7,1077,59,3,789,1,Reward2,0.02,congruent,1
130201,95,OA,7,1077,60,4,1709,0,Reward2,0,incongruent,1
130211,95,OA,7,1077,61,3,1732,0,Reward2,0,incongruent,1
130221,95,OA,7,1077,62,3,1515,1,Reward2,0,congruent,0
130231,95,OA,7,1077,63,4,1377,1,Reward1,0,incongruent,0
130241,95,OA,7,1077,64,3,1002,1,Reward1,0.01,incongruent,1
130251,95,OA,7,1077,65,4,1500,0,Reward4,0,incongruent,1
130261,95,OA,7,1077,66,NA,0,0,Reward1,0,incongruent,1
130271,95,OA,7,1077,67,3,749,1,Reward1,0.01,congruent,0
130281,95,OA,7,1077,68,4,907,1,Reward2,0.02,congruent,1
130291,95,OA,7,1077,69,3,1274,0,Reward1,0,congruent,1
130301,95,OA,7,1077,70,4,693,1,Reward1,0.01,congruent,0
130311,95,OA,7,1077,71,4,1410,1,Reward2,0,congruent,0
130321,95,OA,7,1077,72,4,1663,0,Reward4,0,congruent,1
130331,95,OA,7,1077,73,3,1377,1,Reward4,0,congruent,1
130341,95,OA,7,1077,74,4,1084,1,Reward4,0,congruent,1
130351,95,OA,7,1077,75,3,1105,0,Reward1,0,congruent,1
130361,95,OA,7,1077,76,4,1245,1,Reward4,0,incongruent,0
130371,95,OA,7,1077,77,3,1084,1,Reward2,0,congruent,1
130381,95,OA,7,1077,78,4,1379,1,Reward4,0,congruent,0
130391,95,OA,7,1077,79,3,1839,1,Reward1,0,incongruent,0
130401,95,OA,7,1077,80,4,1197,1,Reward4,0,incongruent,1
130411,95,OA,7,1077,81,3,1072,1,Reward2,0.02,congruent,0
130421,95,OA,7,1077,82,3,701,1,Reward1,0.01,congruent,0
130431,95,OA,7,1077,83,4,935,1,Reward1,0.01,incongruent,0
130441,95,OA,7,1077,84,3,970,1,Reward4,0.04,incongruent,0
130451,95,OA,7,1077,85,3,1320,1,Reward1,0,incongruent,0
130461,95,OA,7,1077,86,4,1316,0,Reward1,0,incongruent,1
130471,95,OA,7,1077,87,4,1224,1,Reward4,0,congruent,1
130481,95,OA,7,1077,88,4,1078,1,Reward1,0,incongruent,0
130491,95,OA,7,1077,89,3,869,1,Reward1,0.01,congruent,1
130501,95,OA,7,1077,90,3,1175,1,Reward2,0,incongruent,1
130511,95,OA,7,1077,91,4,1313,1,Reward1,0,congruent,0
130521,95,OA,7,1077,92,3,939,1,Reward2,0.02,incongruent,0
130531,95,OA,7,1077,93,4,810,1,Reward1,0.01,incongruent,1
130541,95,OA,7,1077,94,4,928,1,Reward4,0.04,incongruent,0
130551,95,OA,7,1077,95,4,1036,1,Reward2,0.02,incongruent,1
130561,95,OA,7,1077,96,4,1198,1,Reward4,0,congruent,0
130571,95,OA,8,1077,1,NA,0,0,Reward2,0,incongruent,0
130581,95,OA,8,1077,2,NA,0,0,Reward1,0,congruent,0
130591,95,OA,8,1077,3,NA,0,0,Reward1,0,incongruent,1
130601,95,OA,8,1077,4,4,1238,1,Reward4,0,congruent,0
130611,95,OA,8,1077,5,4,1057,1,Reward2,0.02,congruent,1
130621,95,OA,8,1077,6,NA,0,0,Reward4,0,incongruent,1
130631,95,OA,8,1077,7,4,1012,0,Reward1,0,incongruent,1
130641,95,OA,8,1077,8,4,1388,1,Reward4,0,incongruent,1
130651,95,OA,8,1077,9,4,1213,1,Reward1,0,incongruent,1
130661,95,OA,8,1077,10,3,947,1,Reward2,0.02,incongruent,1
130671,95,OA,8,1077,11,4,811,1,Reward4,0.04,congruent,1
130681,95,OA,8,1077,12,NA,0,0,Reward4,0,incongruent,0
130691,95,OA,8,1077,13,4,880,1,Reward2,0.02,incongruent,0
130701,95,OA,8,1077,14,4,987,1,Reward4,0.04,incongruent,0
130711,95,OA,8,1077,15,4,703,1,Reward1,0.01,incongruent,0
130721,95,OA,8,1077,16,3,799,1,Reward2,0.02,congruent,0
130731,95,OA,8,1077,17,4,1437,1,Reward4,0,congruent,1
130741,95,OA,8,1077,18,3,1064,1,Reward2,0.02,congruent,1
130751,95,OA,8,1077,19,4,1267,1,Reward1,0,congruent,1
130761,95,OA,8,1077,20,4,1142,1,Reward4,0,congruent,0
130771,95,OA,8,1077,21,4,1397,1,Reward1,0,congruent,0
130781,95,OA,8,1077,22,3,848,1,Reward4,0.04,congruent,1
130791,95,OA,8,1077,23,3,992,1,Reward4,0.04,congruent,0
130801,95,OA,8,1077,24,4,1138,1,Reward2,0,congruent,1
130811,95,OA,8,1077,25,3,980,1,Reward4,0.04,congruent,0
130821,95,OA,8,1077,26,3,936,1,Reward2,0.02,congruent,1
130831,95,OA,8,1077,27,3,771,1,Reward1,0.01,incongruent,0
130841,95,OA,8,1077,28,3,1032,1,Reward2,0.02,congruent,0
130851,95,OA,8,1077,29,4,845,1,Reward2,0.02,congruent,0
130861,95,OA,8,1077,30,3,834,0,Reward2,0,incongruent,1
130871,95,OA,8,1077,31,4,830,1,Reward4,0.04,incongruent,1
130881,95,OA,8,1077,32,3,993,1,Reward4,0.04,incongruent,1
130891,95,OA,8,1077,33,4,1037,1,Reward2,0.02,incongruent,1
130901,95,OA,8,1077,34,3,1308,1,Reward1,0,congruent,1
130911,95,OA,8,1077,35,4,1010,0,Reward4,0,incongruent,0
130921,95,OA,8,1077,36,4,872,1,Reward1,0.01,congruent,1
130931,95,OA,8,1077,37,4,1078,1,Reward4,0,congruent,0
130941,95,OA,8,1077,38,3,1441,0,Reward1,0,incongruent,1
130951,95,OA,8,1077,39,4,1232,1,Reward2,0,incongruent,0
130961,95,OA,8,1077,40,4,876,1,Reward4,0.04,incongruent,0
130971,95,OA,8,1077,41,4,884,1,Reward2,0.02,congruent,0
130981,95,OA,8,1077,42,3,745,1,Reward1,0.01,congruent,1
130991,95,OA,8,1077,43,3,805,0,Reward2,0,incongruent,1
131001,95,OA,8,1077,44,4,795,1,Reward4,0.04,incongruent,1
131011,95,OA,8,1077,45,3,1314,1,Reward2,0,congruent,1
131021,95,OA,8,1077,46,4,937,1,Reward1,0.01,congruent,1
131031,95,OA,8,1077,47,3,980,0,Reward2,0,incongruent,0
131041,95,OA,8,1077,48,4,926,1,Reward1,0.01,congruent,0
131051,95,OA,8,1077,49,4,1199,1,Reward4,0,incongruent,0
131061,95,OA,8,1077,50,4,1171,1,Reward4,0,congruent,0
131071,95,OA,8,1077,51,3,661,1,Reward1,0.01,congruent,1
131081,95,OA,8,1077,52,3,819,1,Reward1,0.01,incongruent,0
131091,95,OA,8,1077,53,3,856,1,Reward2,0.02,congruent,0
131101,95,OA,8,1077,54,3,678,1,Reward1,0.01,incongruent,0
131111,95,OA,8,1077,55,4,1415,1,Reward2,0,incongruent,0
131121,95,OA,8,1077,56,3,941,1,Reward2,0.02,incongruent,1
131131,95,OA,8,1077,57,3,669,1,Reward1,0.01,incongruent,0
131141,95,OA,8,1077,58,3,702,1,Reward2,0.02,incongruent,0
131151,95,OA,8,1077,59,4,879,1,Reward4,0.04,congruent,1
131161,95,OA,8,1077,60,3,724,1,Reward1,0.01,congruent,0
131171,95,OA,8,1077,61,4,886,1,Reward2,0.02,incongruent,1
131181,95,OA,8,1077,62,3,1063,1,Reward2,0.02,incongruent,1
131191,95,OA,8,1077,63,3,858,1,Reward2,0.02,incongruent,0
131201,95,OA,8,1077,64,3,810,1,Reward4,0.04,incongruent,0
131211,95,OA,8,1077,65,4,1221,1,Reward4,0,incongruent,1
131221,95,OA,8,1077,66,3,832,1,Reward4,0.04,incongruent,0
131231,95,OA,8,1077,67,4,1273,0,Reward1,0,incongruent,1
131241,95,OA,8,1077,68,3,575,1,Reward2,0.02,incongruent,0
131251,95,OA,8,1077,69,3,1039,1,Reward1,0.01,congruent,1
131261,95,OA,8,1077,70,3,847,1,Reward2,0.02,congruent,1
131271,95,OA,8,1077,71,3,702,1,Reward4,0.04,congruent,1
131281,95,OA,8,1077,72,3,754,1,Reward4,0.04,incongruent,1
131291,95,OA,8,1077,73,4,1098,1,Reward4,0,incongruent,0
131301,95,OA,8,1077,74,4,972,1,Reward2,0.02,congruent,1
131311,95,OA,8,1077,75,3,666,1,Reward4,0.04,congruent,1
131321,95,OA,8,1077,76,4,815,0,Reward2,0,incongruent,1
131331,95,OA,8,1077,77,3,951,1,Reward4,0.04,congruent,0
131341,95,OA,8,1077,78,3,1146,1,Reward4,0,congruent,1
131351,95,OA,8,1077,79,3,960,1,Reward4,0.04,incongruent,1
131361,95,OA,8,1077,80,4,1216,1,Reward1,0,congruent,1
131371,95,OA,8,1077,81,4,731,1,Reward4,0.04,congruent,1
131381,95,OA,8,1077,82,3,956,1,Reward1,0.01,congruent,0
131391,95,OA,8,1077,83,3,834,1,Reward1,0.01,congruent,0
131401,95,OA,8,1077,84,4,1144,1,Reward2,0,congruent,0
131411,95,OA,8,1077,85,4,746,1,Reward1,0.01,incongruent,0
131421,95,OA,8,1077,86,3,761,1,Reward1,0.01,incongruent,1
131431,95,OA,8,1077,87,4,1030,1,Reward1,0.01,incongruent,1
131441,95,OA,8,1077,88,3,1112,0,Reward2,0,congruent,1
131451,95,OA,8,1077,89,3,943,1,Reward1,0.01,congruent,0
131461,95,OA,8,1077,90,4,1091,1,Reward1,0,incongruent,0
131471,95,OA,8,1077,91,3,659,1,Reward2,0.02,congruent,0
131481,95,OA,8,1077,92,4,918,1,Reward1,0.01,congruent,0
131491,95,OA,8,1077,93,4,574,1,Reward1,0.01,incongruent,0
131501,95,OA,8,1077,94,3,955,1,Reward4,0.04,congruent,0
131511,95,OA,8,1077,95,3,692,0,Reward2,0,congruent,0
131521,95,OA,8,1077,96,NA,0,0,Reward1,0,incongruent,1
131531,95,OA,9,1077,1,NA,0,0,Reward1,0,incongruent,0
131541,95,OA,9,1077,2,3,1155,1,Reward1,0,incongruent,1
131551,95,OA,9,1077,3,3,710,1,Reward1,0.01,congruent,1
131561,95,OA,9,1077,4,3,831,1,Reward1,0.01,congruent,1
131571,95,OA,9,1077,5,3,687,1,Reward2,0.02,incongruent,0
131581,95,OA,9,1077,6,3,996,1,Reward1,0.01,congruent,0
131591,95,OA,9,1077,7,4,1035,1,Reward2,0.02,incongruent,0
131601,95,OA,9,1077,8,3,811,1,Reward4,0.04,congruent,1
131611,95,OA,9,1077,9,4,707,1,Reward2,0.02,incongruent,1
131621,95,OA,9,1077,10,4,642,1,Reward2,0.02,incongruent,0
131631,95,OA,9,1077,11,3,985,1,Reward1,0.01,congruent,0
131641,95,OA,9,1077,12,4,1211,1,Reward2,0,incongruent,1
131651,95,OA,9,1077,13,3,743,1,Reward4,0.04,congruent,0
131661,95,OA,9,1077,14,3,776,1,Reward2,0.02,congruent,1
131671,95,OA,9,1077,15,3,656,1,Reward1,0.01,incongruent,1
131681,95,OA,9,1077,16,4,938,1,Reward1,0.01,incongruent,0
131691,95,OA,9,1077,17,3,1198,0,Reward4,0,congruent,0
131701,95,OA,9,1077,18,4,760,1,Reward2,0.02,incongruent,1
131711,95,OA,9,1077,19,4,801,1,Reward4,0.04,congruent,1
131721,95,OA,9,1077,20,3,1204,1,Reward1,0,congruent,1
131731,95,OA,9,1077,21,3,1033,1,Reward2,0.02,congruent,1
131741,95,OA,9,1077,22,4,965,1,Reward4,0.04,incongruent,0
131751,95,OA,9,1077,23,4,822,1,Reward2,0.02,congruent,1
131761,95,OA,9,1077,24,3,1063,1,Reward2,0.02,incongruent,0
131771,95,OA,9,1077,25,3,706,0,Reward1,0,incongruent,0
131781,95,OA,9,1077,26,4,787,1,Reward1,0.01,incongruent,1
131791,95,OA,9,1077,27,4,716,1,Reward4,0.04,incongruent,1
131801,95,OA,9,1077,28,4,979,1,Reward4,0.04,congruent,1
131811,95,OA,9,1077,29,3,832,1,Reward2,0.02,congruent,1
131821,95,OA,9,1077,30,3,916,1,Reward4,0.04,incongruent,0
